1.7421,0.19934,-0.12089,1.3022,-0.1432,-0.3211,0.86546,-0.07138,-0.048395,-0.05983,0.85163,0.88497,-0.20597,0.019638,-0.31202,-0.046894,1.0162,-0.010168,-0.22522,-0.18025,0.7301,-0.026175,1.2513,-0.29774,0.74537,-0.32878,-0.2318,0.31986,-0.11816,-0.063207,0.049167,-0.29018,-0.17258,0.81297,-0.19737,-0.087569,0.44278,4.7734,0.46479,-0.2421,2.2581,-0.1452,-0.16052,-0.013201,-0.16671,-0.11153,-0.014912,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.51425,-0.15844,-0.18528,-0.1749,-0.29921,1
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,-0.62864,-0.05983,-0.5567,-0.37132,-0.20597,-0.26257,-0.31202,-0.046894,-0.67435,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.46556,-0.29774,-0.35023,-0.32878,-0.2318,-0.93614,-0.11816,-0.1321,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,13.052,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.51425,-0.15844,-0.18528,-0.1749,-0.29921,0
0.66888,2.3825,-0.12089,-0.30832,-0.1432,-0.3211,0.09554,-0.07138,-0.0019749,-0.05983,-0.5567,0.4662,-0.20597,-0.24205,-0.31202,-0.046894,0.22505,-0.19805,-0.22522,2.3264,2.4673,-0.10304,-0.3798,0.23602,-0.35023,-0.32878,-0.2318,0.89998,-0.11816,-0.12186,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,0.25336,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.51425,-0.15844,-0.18528,-0.1749,-0.29921,1
3.0036,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,3.5143,-0.05983,-0.5567,-0.37132,-0.20597,-0.21639,-0.31202,-0.046894,-0.67435,3.1462,-0.22522,-0.30134,-0.29176,-0.10304,-0.3765,-0.29774,-0.35023,0.73623,3.0732,0.066405,-0.11816,-0.088262,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,3.8801,-0.19009,-0.22787,0.66568,-0.15844,-0.18528,3.0271,-0.29921,0
-0.084245,0.39781,-0.12089,-0.30832,-0.1432,-0.0058245,-0.07242,-0.07138,-0.3037,-0.05983,0.57393,0.2956,-0.20597,-0.10351,-0.31202,-0.046894,0.52485,-0.19805,-0.22522,1.9753,0.42354,-0.10304,0.31947,-0.29774,0.16105,-0.32878,-0.2318,-0.36728,-0.11816,-0.091351,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.047915,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,0.4356,-0.16671,-0.11153,0.11608,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.25533,-0.15844,0.21481,-0.1749,-0.29921,1
-0.34784,0.79474,-0.12089,-0.019565,-0.1432,-0.16346,-0.18398,-0.07138,0.32296,-0.05983,1.0698,0.54375,-0.20597,0.112,-0.079491,-0.046894,0.88294,-0.066531,-0.22522,-0.30134,-0.11294,0.28593,1.1391,-0.29774,-0.35023,-0.32878,-0.2318,0.91688,-0.11816,-0.055548,-0.18089,-0.29018,-0.17258,0.26369,-0.19737,0.0054127,0.30896,2.0815,0.28405,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.11316,-0.12733,-0.17491,-0.32342,0.35077,-0.22787,-0.16286,-0.15844,-0.18528,-0.1749,-0.29921,1
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,0.74286,-0.07138,0.29975,-0.05983,1.0302,-0.37132,-0.20597,-0.021411,5.0362,-0.046894,-0.67435,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.23961,-0.29774,5.5295,-0.32878,-0.2318,1.3337,-0.11816,0.025481,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,0.7253,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.51425,-0.15844,-0.18528,-0.1749,-0.29921,1
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,0.55896,-0.07138,0.27654,-0.05983,0.99048,-0.37132,-0.20597,-0.24718,-0.31202,-0.046894,-0.67435,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.43587,-0.29774,-0.35023,-0.32878,-0.2318,-0.057505,-0.11816,-0.12621,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,2.6183,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.51425,0.43712,-0.18528,-0.1749,-0.29921,0
0.36763,0.29857,-0.12089,2.0993,-0.1432,0.80489,0.20343,0.71525,0.10247,-0.05983,0.57393,-0.27827,-0.20597,0.10687,0.31913,-0.046894,0.38327,-0.19805,-0.22522,0.53422,-0.29176,-0.051796,2.1551,-0.050632,1.0375,-0.32878,-0.2318,1.0295,-0.11816,0.0045221,-0.18089,0.59481,-0.17258,-0.050174,-0.19737,-0.017833,-0.092524,1.4713,2.227,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,1.295,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.26643,-0.15844,-0.18528,-0.1749,-0.29921,1
2.2881,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,0.57735,-0.07138,0.99605,-0.05983,0.35574,-0.37132,-0.20597,-0.15995,-0.31202,-0.046894,-0.29127,-0.19805,-0.22522,1.394,-0.29176,-0.10304,-0.23796,-0.29774,-0.35023,-0.32878,-0.2318,0.11146,-0.11816,-0.079375,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,0.19138,3.6992,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,1.8728,-0.19009,-0.22787,0.033177,-0.15844,-0.18528,-0.1749,-0.29921,1
3.832,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,-0.62864,-0.05983,-0.5567,-0.37132,-0.20597,-0.24205,-0.31202,-0.046894,-0.67435,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.44412,1.8966,-0.35023,-0.32878,-0.2318,1.5646,-0.11816,-0.10846,-0.18089,-0.29018,-0.17258,-0.16787,2.2392,-0.16505,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.51425,-0.15844,-0.18528,-0.1749,-0.29921,0
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.21096,-0.07138,-0.62864,-0.05983,-0.5567,-0.37132,1.9834,-0.17534,-0.31202,-0.046894,-0.67435,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.35341,0.1866,1.4392,-0.32878,-0.2318,-0.1082,-0.11816,-0.09113,0.94639,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,0.20702,-0.15844,-0.18528,-0.1749,-0.29921,0
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.044222,-0.07138,0.12568,-0.05983,0.73262,-0.37132,-0.20597,-0.14969,-0.31202,-0.046894,-0.67435,-0.19805,-0.22522,0.48578,1.3688,-0.10304,-0.24456,-0.29774,-0.35023,-0.32878,-0.2318,1.6547,-0.11816,-0.084827,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,0.50226,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.51425,-0.15844,1.6723,-0.1749,-0.29921,1
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,-0.62864,-0.05983,2.4385,-0.37132,-0.20597,-0.15482,-0.31202,-0.046894,-0.67435,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.36001,-0.29774,-0.35023,1.4841,5.3941,-0.93614,-0.11816,-0.090468,3.293,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,1.0689,-0.15844,-0.18528,-0.1749,3.117,0
-0.2537,-0.29683,-0.12089,-0.24732,-0.1432,-0.3211,-0.32988,-0.07138,-0.45457,-0.05983,-0.25917,-0.37132,0.017431,-0.072722,-0.31202,-0.046894,-0.54943,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,1.4294,-0.1989,-0.16763,0.13791,-0.2318,-0.76154,-0.11816,-0.077736,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.38992,1.5431,-0.21297,-0.2421,0.61268,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.17865,0.033449,-0.17491,-0.32342,0.0030732,-0.21302,0.084961,0.75748,-0.18528,0.67056,0.63658,0
-0.34784,-0.29683,-0.12089,-0.30832,3.8439,-0.3211,-0.32988,-0.07138,0.89161,-0.05983,-0.5567,1.6605,5.6472,-0.201,-0.31202,-0.046894,-0.67435,2.2632,2.6433,-0.30134,-0.29176,-0.10304,-0.36495,0.99712,-0.35023,1.2448,2.2005,2.7643,-0.11816,-0.093841,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,3.0116,-0.15518,3.8312,3.0869,-0.26253,2.0412,-0.11153,-0.3424,-0.12733,-0.17491,2.7702,-0.19009,0.55317,1.8863,-0.15844,3.5585,-0.1749,1.1778,0
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,0.067342,-0.07138,-0.62864,-0.05983,0.13755,-0.37132,-0.20597,-0.25231,-0.31202,-0.046894,-0.38288,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.37485,0.39417,-0.35023,-0.32878,-0.2318,0.45503,-0.11816,-0.12832,0.62431,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,0.056172,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.27753,-0.15844,-0.18528,-0.1749,-0.29921,0
0.047551,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,-0.62864,-0.05983,-0.14015,-0.045619,-0.20597,-0.19074,-0.31202,-0.046894,-0.67435,0.1965,-0.22522,-0.30134,-0.29176,-0.10304,-0.15715,-0.29774,-0.35023,-0.20313,0.5666,-0.93614,-0.11816,-0.1072,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,0.26106,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,0.1725,-0.19009,-0.22787,0.036876,-0.15844,-0.18528,0.20286,-0.062442,0
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,-0.62864,-0.05983,-0.5567,-0.37132,-0.20597,-0.25231,-0.31202,-0.046894,-0.67435,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.45236,5.8801,-0.35023,-0.32878,-0.2318,2.584,-0.11816,-0.12312,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,1.6282,-0.51425,-0.15844,-0.18528,11.068,-0.29921,0
-0.34784,-0.29683,-0.12089,-0.10497,1.8656,-0.3211,-0.26858,-0.07138,-0.62864,-0.05983,-0.5567,-0.37132,2.7429,-0.19074,-0.31202,-0.046894,-0.39953,1.0419,1.22,-0.30134,-0.29176,-0.10304,-0.0582,0.35463,-0.35023,3.0577,0.99365,-0.56441,-0.11816,-0.077736,0.5783,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,1.3971,0.76809,1.8582,1.4756,-0.26253,0.94566,-0.11153,-0.3424,-0.12733,-0.17491,1.2352,-0.19009,0.36608,0.42525,0.2564,1.7009,-0.1749,2.6998,0
-0.34784,0.69551,-0.12089,-0.068369,-0.1432,-0.095903,-0.32988,-0.07138,-0.15284,-0.05983,-0.35834,-0.37132,-0.20597,-0.13429,0.020165,-0.046894,-0.67435,-0.19805,-0.22522,-0.18025,-0.29176,-0.10304,0.51738,-0.29774,-0.35023,1.4781,-0.2318,-0.87982,-0.11816,-0.083913,-0.18089,-0.004697,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,1.0494,-0.15518,-0.1452,-0.16052,-0.013201,-0.16671,0.23844,-0.3424,-0.12733,-0.17491,0.40866,-0.19009,-0.22787,-0.018607,0.1455,0.1005,-0.1749,-0.29921,0
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,-0.62864,-0.05983,-0.5567,-0.37132,-0.20597,-0.23692,-0.31202,-0.046894,2.9399,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.43917,-0.29774,-0.35023,4.8706,-0.2318,-0.93614,-0.11816,-0.096646,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.51425,-0.15844,-0.18528,-0.1749,-0.29921,0
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,-0.62864,-0.05983,-0.5567,-0.37132,-0.20597,-0.25744,-0.31202,-0.046894,-0.67435,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.45236,-0.29774,-0.35023,-0.32878,-0.2318,-0.93614,-0.11816,-0.12816,-0.18089,-0.29018,-0.17258,-0.16787,4.1928,-0.16505,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,2.0158,-0.15844,-0.18528,-0.1749,-0.29921,0
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.10062,-0.07138,-0.14123,-0.05983,-0.5567,-0.37132,-0.20597,0.112,-0.31202,-0.046894,-0.32458,-0.19805,-0.22522,-0.30134,0.7812,2.2308,0.34586,-0.29774,1.1836,-0.32878,-0.2318,-0.46303,8.4804,0.086969,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,0.16026,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.28492,-0.15844,-0.18528,-0.1749,-0.29921,1
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,1.0322,-0.07138,-0.62864,-0.05983,-0.5567,-0.37132,-0.20597,-0.21639,-0.31202,-0.046894,-0.67435,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.41608,-0.29774,-0.35023,-0.32878,-0.2318,2.815,-0.11816,-0.11921,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,4.4873,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.51425,-0.15844,-0.18528,-0.1749,-0.29921,1
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,0.67111,-0.05983,-0.5567,-0.37132,2.2961,-0.201,-0.31202,-0.046894,-0.20799,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.32702,0.25579,-0.35023,-0.32878,-0.2318,0.32549,-0.11816,-0.093147,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,1.0522,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,0.99905,-0.19009,0.10474,0.5917,-0.15844,1.4151,-0.1749,-0.29921,0
-0.34784,-0.29683,-0.12089,-0.30832,1.1351,-0.3211,-0.32988,-0.07138,0.35778,-0.05983,-0.5567,0.94701,1.6706,-0.20613,-0.31202,-0.046894,-0.32458,0.59104,0.69446,1.2487,-0.29176,-0.10304,-0.22972,0.1174,-0.35023,0.68836,2.1448,-0.4574,-0.11816,-0.086718,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,1.8691,0.51213,1.1297,0.88065,-0.26253,0.54116,-0.11153,-0.3424,-0.12733,-0.17491,0.66843,-0.19009,0.024558,0.85062,-0.15844,1.015,-0.1749,1.1439,0
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,-0.10642,-0.05983,1.2483,-0.37132,-0.20597,-0.20613,-0.31202,-0.046894,3.1231,-0.19805,-0.22522,1.3456,-0.29176,-0.10304,-0.2594,-0.29774,1.2932,-0.32878,-0.2318,0.34802,-0.11816,-0.099577,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,2.242,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.24424,-0.15844,-0.18528,-0.1749,-0.29921,1
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,1.4805,0.67911,-0.07138,1.2282,-0.05983,-0.5567,-0.37132,-0.20597,-0.1189,-0.31202,-0.046894,1.3243,-0.19805,-0.22522,0.66742,-0.29176,-0.10304,-0.29074,0.49301,-0.35023,-0.32878,-0.2318,0.41561,-0.11816,-0.074899,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,0.7253,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,0.49923,-0.15844,-0.18528,-0.1749,-0.29921,1
3.2671,2.0848,-0.12089,-0.30832,-0.1432,-0.3211,0.48663,-0.07138,-0.071605,-0.05983,-0.5567,-0.37132,1.9387,-0.12916,-0.31202,-0.046894,0.52485,-0.19805,-0.22522,1.4424,-0.29176,-0.10304,-0.23302,-0.29774,1.4027,-0.32878,-0.2318,-0.39544,-0.11816,-0.02378,-0.18089,1.0801,-0.17258,-0.16787,-0.19737,-0.16505,0.96322,1.3995,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.51425,-0.15844,-0.18528,-0.1749,-0.29921,0
0.4806,0.05049,-0.12089,0.33833,-0.1432,-0.0058245,-0.13495,-0.07138,1.0889,-0.05983,1.05,0.20254,-0.20597,-0.041935,0.15304,-0.046894,0.86628,-0.19805,-0.22522,-0.30134,-0.11294,-0.082075,0.85547,-0.29774,0.70885,-0.32878,-0.2318,1.0633,-0.11816,-0.054697,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,0.12164,0.29409,-0.072025,0.10332,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.11316,-0.12733,-0.17491,0.007196,0.08034,-0.22787,-0.25903,0.04282,-0.18528,-0.1749,-0.29921,1
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,-0.62864,-0.05983,-0.5567,-0.37132,-0.20597,-0.24205,-0.31202,-0.046894,-0.67435,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.45566,-0.29774,-0.35023,-0.32878,-0.2318,-0.93614,-0.11816,-0.09009,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,7.1965,-0.51425,-0.15844,-0.18528,-0.1749,-0.29921,0
-0.34784,-0.29683,-0.12089,-0.30832,-0.1432,-0.3211,-0.32988,-0.07138,-0.62864,-0.05983,-0.5567,-0.37132,-0.20597,-0.26257,-0.31202,-0.046894,5.2716,-0.19805,-0.22522,-0.30134,-0.29176,-0.10304,-0.46226,6.7598,-0.35023,-0.32878,-0.2318,7.1068,-0.11816,-0.1321,-0.18089,-0.29018,-0.17258,-0.16787,-0.19737,-0.16505,-0.46426,-0.32327,-0.21297,-0.2421,-0.15518,-0.1452,-0.16052,-0.26253,-0.16671,-0.11153,-0.3424,-0.12733,-0.17491,-0.32342,-0.19009,-0.22787,-0.51425,-0.15844,-0.18528,-0.1749,-0.29921,0
